id_temps,jour,mois,annee,date_complete,nom_jour,nom_mois,jour_semaine,semaine_annee,jour_annee,trimestre,semestre,trimestre_label,semestre_label,fiscal_year,fiscal_quarter,fiscal_month,is_weekend,is_working_day,is_holiday,holiday_name,is_current_day,is_current_week,is_current_month,is_current_quarter,is_current_year
1375,6,10,2022,2022-10-06,Thursday,October,4,40,279,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1376,7,10,2022,2022-10-07,Friday,October,5,40,280,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1377,8,10,2022,2022-10-08,Saturday,October,6,40,281,4,2,Q4 2022,H2 2022,2022,4,10,True,False,False,,False,False,False,False,False
1378,9,10,2022,2022-10-09,Sunday,October,7,40,282,4,2,Q4 2022,H2 2022,2022,4,10,True,False,False,,False,False,False,False,False
1379,10,10,2022,2022-10-10,Monday,October,1,41,283,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1380,11,10,2022,2022-10-11,Tuesday,October,2,41,284,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1381,12,10,2022,2022-10-12,Wednesday,October,3,41,285,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1382,13,10,2022,2022-10-13,Thursday,October,4,41,286,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1383,14,10,2022,2022-10-14,Friday,October,5,41,287,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1384,15,10,2022,2022-10-15,Saturday,October,6,41,288,4,2,Q4 2022,H2 2022,2022,4,10,True,False,False,,False,False,False,False,False
1385,16,10,2022,2022-10-16,Sunday,October,7,41,289,4,2,Q4 2022,H2 2022,2022,4,10,True,False,False,,False,False,False,False,False
1386,17,10,2022,2022-10-17,Monday,October,1,42,290,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1387,18,10,2022,2022-10-18,Tuesday,October,2,42,291,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1388,19,10,2022,2022-10-19,Wednesday,October,3,42,292,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1389,20,10,2022,2022-10-20,Thursday,October,4,42,293,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1390,21,10,2022,2022-10-21,Friday,October,5,42,294,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1391,22,10,2022,2022-10-22,Saturday,October,6,42,295,4,2,Q4 2022,H2 2022,2022,4,10,True,False,False,,False,False,False,False,False
1392,23,10,2022,2022-10-23,Sunday,October,7,42,296,4,2,Q4 2022,H2 2022,2022,4,10,True,False,False,,False,False,False,False,False
1393,24,10,2022,2022-10-24,Monday,October,1,43,297,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1394,25,10,2022,2022-10-25,Tuesday,October,2,43,298,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1395,26,10,2022,2022-10-26,Wednesday,October,3,43,299,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1396,27,10,2022,2022-10-27,Thursday,October,4,43,300,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1397,28,10,2022,2022-10-28,Friday,October,5,43,301,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1398,29,10,2022,2022-10-29,Saturday,October,6,43,302,4,2,Q4 2022,H2 2022,2022,4,10,True,False,False,,False,False,False,False,False
1399,30,10,2022,2022-10-30,Sunday,October,7,43,303,4,2,Q4 2022,H2 2022,2022,4,10,True,False,False,,False,False,False,False,False
1400,31,10,2022,2022-10-31,Monday,October,1,44,304,4,2,Q4 2022,H2 2022,2022,4,10,False,True,False,,False,False,False,False,False
1401,1,11,2022,2022-11-01,Tuesday,November,2,44,305,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1402,2,11,2022,2022-11-02,Wednesday,November,3,44,306,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1403,3,11,2022,2022-11-03,Thursday,November,4,44,307,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1404,4,11,2022,2022-11-04,Friday,November,5,44,308,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1405,5,11,2022,2022-11-05,Saturday,November,6,44,309,4,2,Q4 2022,H2 2022,2022,4,11,True,False,False,,False,False,False,False,False
1406,6,11,2022,2022-11-06,Sunday,November,7,44,310,4,2,Q4 2022,H2 2022,2022,4,11,True,False,False,,False,False,False,False,False
1407,7,11,2022,2022-11-07,Monday,November,1,45,311,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1408,8,11,2022,2022-11-08,Tuesday,November,2,45,312,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1409,9,11,2022,2022-11-09,Wednesday,November,3,45,313,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1410,10,11,2022,2022-11-10,Thursday,November,4,45,314,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1411,11,11,2022,2022-11-11,Friday,November,5,45,315,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1412,12,11,2022,2022-11-12,Saturday,November,6,45,316,4,2,Q4 2022,H2 2022,2022,4,11,True,False,False,,False,False,False,False,False
1413,13,11,2022,2022-11-13,Sunday,November,7,45,317,4,2,Q4 2022,H2 2022,2022,4,11,True,False,False,,False,False,False,False,False
1414,14,11,2022,2022-11-14,Monday,November,1,46,318,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1415,15,11,2022,2022-11-15,Tuesday,November,2,46,319,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1416,16,11,2022,2022-11-16,Wednesday,November,3,46,320,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1417,17,11,2022,2022-11-17,Thursday,November,4,46,321,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1418,18,11,2022,2022-11-18,Friday,November,5,46,322,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1419,19,11,2022,2022-11-19,Saturday,November,6,46,323,4,2,Q4 2022,H2 2022,2022,4,11,True,False,False,,False,False,False,False,False
1420,20,11,2022,2022-11-20,Sunday,November,7,46,324,4,2,Q4 2022,H2 2022,2022,4,11,True,False,False,,False,False,False,False,False
1421,21,11,2022,2022-11-21,Monday,November,1,47,325,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1422,22,11,2022,2022-11-22,Tuesday,November,2,47,326,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1423,23,11,2022,2022-11-23,Wednesday,November,3,47,327,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1424,24,11,2022,2022-11-24,Thursday,November,4,47,328,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1425,25,11,2022,2022-11-25,Friday,November,5,47,329,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1426,26,11,2022,2022-11-26,Saturday,November,6,47,330,4,2,Q4 2022,H2 2022,2022,4,11,True,False,False,,False,False,False,False,False
1427,27,11,2022,2022-11-27,Sunday,November,7,47,331,4,2,Q4 2022,H2 2022,2022,4,11,True,False,False,,False,False,False,False,False
1428,28,11,2022,2022-11-28,Monday,November,1,48,332,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1429,29,11,2022,2022-11-29,Tuesday,November,2,48,333,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1430,30,11,2022,2022-11-30,Wednesday,November,3,48,334,4,2,Q4 2022,H2 2022,2022,4,11,False,True,False,,False,False,False,False,False
1431,1,12,2022,2022-12-01,Thursday,December,4,48,335,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1432,2,12,2022,2022-12-02,Friday,December,5,48,336,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1433,3,12,2022,2022-12-03,Saturday,December,6,48,337,4,2,Q4 2022,H2 2022,2022,4,12,True,False,False,,False,False,False,False,False
1434,4,12,2022,2022-12-04,Sunday,December,7,48,338,4,2,Q4 2022,H2 2022,2022,4,12,True,False,False,,False,False,False,False,False
1435,5,12,2022,2022-12-05,Monday,December,1,49,339,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1436,6,12,2022,2022-12-06,Tuesday,December,2,49,340,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1437,7,12,2022,2022-12-07,Wednesday,December,3,49,341,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1438,8,12,2022,2022-12-08,Thursday,December,4,49,342,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1439,9,12,2022,2022-12-09,Friday,December,5,49,343,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1440,10,12,2022,2022-12-10,Saturday,December,6,49,344,4,2,Q4 2022,H2 2022,2022,4,12,True,False,False,,False,False,False,False,False
1441,11,12,2022,2022-12-11,Sunday,December,7,49,345,4,2,Q4 2022,H2 2022,2022,4,12,True,False,False,,False,False,False,False,False
1442,12,12,2022,2022-12-12,Monday,December,1,50,346,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1443,13,12,2022,2022-12-13,Tuesday,December,2,50,347,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1444,14,12,2022,2022-12-14,Wednesday,December,3,50,348,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1445,15,12,2022,2022-12-15,Thursday,December,4,50,349,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1446,16,12,2022,2022-12-16,Friday,December,5,50,350,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1447,17,12,2022,2022-12-17,Saturday,December,6,50,351,4,2,Q4 2022,H2 2022,2022,4,12,True,False,False,,False,False,False,False,False
1448,18,12,2022,2022-12-18,Sunday,December,7,50,352,4,2,Q4 2022,H2 2022,2022,4,12,True,False,False,,False,False,False,False,False
1449,19,12,2022,2022-12-19,Monday,December,1,51,353,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1450,20,12,2022,2022-12-20,Tuesday,December,2,51,354,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1451,21,12,2022,2022-12-21,Wednesday,December,3,51,355,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1452,22,12,2022,2022-12-22,Thursday,December,4,51,356,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1453,23,12,2022,2022-12-23,Friday,December,5,51,357,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1454,24,12,2022,2022-12-24,Saturday,December,6,51,358,4,2,Q4 2022,H2 2022,2022,4,12,True,False,False,,False,False,False,False,False
1455,25,12,2022,2022-12-25,Sunday,December,7,51,359,4,2,Q4 2022,H2 2022,2022,4,12,True,False,True,Christmas,False,False,False,False,False
1456,26,12,2022,2022-12-26,Monday,December,1,52,360,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1457,27,12,2022,2022-12-27,Tuesday,December,2,52,361,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1458,28,12,2022,2022-12-28,Wednesday,December,3,52,362,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1459,29,12,2022,2022-12-29,Thursday,December,4,52,363,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1460,30,12,2022,2022-12-30,Friday,December,5,52,364,4,2,Q4 2022,H2 2022,2022,4,12,False,True,False,,False,False,False,False,False
1461,31,12,2022,2022-12-31,Saturday,December,6,52,365,4,2,Q4 2022,H2 2022,2022,4,12,True,False,False,,False,False,False,False,False
1462,1,1,2023,2023-01-01,Sunday,January,7,52,1,1,1,Q1 2023,H1 2023,2023,1,1,True,False,True,New Year's Day,False,False,False,False,False
1463,2,1,2023,2023-01-02,Monday,January,1,1,2,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1464,3,1,2023,2023-01-03,Tuesday,January,2,1,3,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1465,4,1,2023,2023-01-04,Wednesday,January,3,1,4,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1466,5,1,2023,2023-01-05,Thursday,January,4,1,5,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1467,6,1,2023,2023-01-06,Friday,January,5,1,6,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1468,7,1,2023,2023-01-07,Saturday,January,6,1,7,1,1,Q1 2023,H1 2023,2023,1,1,True,False,False,,False,False,False,False,False
1469,8,1,2023,2023-01-08,Sunday,January,7,1,8,1,1,Q1 2023,H1 2023,2023,1,1,True,False,False,,False,False,False,False,False
1470,9,1,2023,2023-01-09,Monday,January,1,2,9,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1471,10,1,2023,2023-01-10,Tuesday,January,2,2,10,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1472,11,1,2023,2023-01-11,Wednesday,January,3,2,11,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1473,12,1,2023,2023-01-12,Thursday,January,4,2,12,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1474,13,1,2023,2023-01-13,Friday,January,5,2,13,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1475,14,1,2023,2023-01-14,Saturday,January,6,2,14,1,1,Q1 2023,H1 2023,2023,1,1,True,False,False,,False,False,False,False,False
1476,15,1,2023,2023-01-15,Sunday,January,7,2,15,1,1,Q1 2023,H1 2023,2023,1,1,True,False,False,,False,False,False,False,False
1477,16,1,2023,2023-01-16,Monday,January,1,3,16,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1478,17,1,2023,2023-01-17,Tuesday,January,2,3,17,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1479,18,1,2023,2023-01-18,Wednesday,January,3,3,18,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1480,19,1,2023,2023-01-19,Thursday,January,4,3,19,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1481,20,1,2023,2023-01-20,Friday,January,5,3,20,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1482,21,1,2023,2023-01-21,Saturday,January,6,3,21,1,1,Q1 2023,H1 2023,2023,1,1,True,False,False,,False,False,False,False,False
1483,22,1,2023,2023-01-22,Sunday,January,7,3,22,1,1,Q1 2023,H1 2023,2023,1,1,True,False,False,,False,False,False,False,False
1484,23,1,2023,2023-01-23,Monday,January,1,4,23,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1485,24,1,2023,2023-01-24,Tuesday,January,2,4,24,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1486,25,1,2023,2023-01-25,Wednesday,January,3,4,25,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1487,26,1,2023,2023-01-26,Thursday,January,4,4,26,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1488,27,1,2023,2023-01-27,Friday,January,5,4,27,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1489,28,1,2023,2023-01-28,Saturday,January,6,4,28,1,1,Q1 2023,H1 2023,2023,1,1,True,False,False,,False,False,False,False,False
1490,29,1,2023,2023-01-29,Sunday,January,7,4,29,1,1,Q1 2023,H1 2023,2023,1,1,True,False,False,,False,False,False,False,False
1491,30,1,2023,2023-01-30,Monday,January,1,5,30,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1492,31,1,2023,2023-01-31,Tuesday,January,2,5,31,1,1,Q1 2023,H1 2023,2023,1,1,False,True,False,,False,False,False,False,False
1493,1,2,2023,2023-02-01,Wednesday,February,3,5,32,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1494,2,2,2023,2023-02-02,Thursday,February,4,5,33,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1495,3,2,2023,2023-02-03,Friday,February,5,5,34,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1496,4,2,2023,2023-02-04,Saturday,February,6,5,35,1,1,Q1 2023,H1 2023,2023,1,2,True,False,False,,False,False,False,False,False
1497,5,2,2023,2023-02-05,Sunday,February,7,5,36,1,1,Q1 2023,H1 2023,2023,1,2,True,False,False,,False,False,False,False,False
1498,6,2,2023,2023-02-06,Monday,February,1,6,37,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1499,7,2,2023,2023-02-07,Tuesday,February,2,6,38,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1500,8,2,2023,2023-02-08,Wednesday,February,3,6,39,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1501,9,2,2023,2023-02-09,Thursday,February,4,6,40,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1502,10,2,2023,2023-02-10,Friday,February,5,6,41,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1503,11,2,2023,2023-02-11,Saturday,February,6,6,42,1,1,Q1 2023,H1 2023,2023,1,2,True,False,False,,False,False,False,False,False
1504,12,2,2023,2023-02-12,Sunday,February,7,6,43,1,1,Q1 2023,H1 2023,2023,1,2,True,False,False,,False,False,False,False,False
1505,13,2,2023,2023-02-13,Monday,February,1,7,44,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1506,14,2,2023,2023-02-14,Tuesday,February,2,7,45,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1507,15,2,2023,2023-02-15,Wednesday,February,3,7,46,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1508,16,2,2023,2023-02-16,Thursday,February,4,7,47,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1509,17,2,2023,2023-02-17,Friday,February,5,7,48,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1510,18,2,2023,2023-02-18,Saturday,February,6,7,49,1,1,Q1 2023,H1 2023,2023,1,2,True,False,False,,False,False,False,False,False
1511,19,2,2023,2023-02-19,Sunday,February,7,7,50,1,1,Q1 2023,H1 2023,2023,1,2,True,False,False,,False,False,False,False,False
1512,20,2,2023,2023-02-20,Monday,February,1,8,51,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1513,21,2,2023,2023-02-21,Tuesday,February,2,8,52,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1514,22,2,2023,2023-02-22,Wednesday,February,3,8,53,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1515,23,2,2023,2023-02-23,Thursday,February,4,8,54,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1516,24,2,2023,2023-02-24,Friday,February,5,8,55,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1517,25,2,2023,2023-02-25,Saturday,February,6,8,56,1,1,Q1 2023,H1 2023,2023,1,2,True,False,False,,False,False,False,False,False
1518,26,2,2023,2023-02-26,Sunday,February,7,8,57,1,1,Q1 2023,H1 2023,2023,1,2,True,False,False,,False,False,False,False,False
1519,27,2,2023,2023-02-27,Monday,February,1,9,58,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1520,28,2,2023,2023-02-28,Tuesday,February,2,9,59,1,1,Q1 2023,H1 2023,2023,1,2,False,True,False,,False,False,False,False,False
1521,1,3,2023,2023-03-01,Wednesday,March,3,9,60,1,1,Q1 2023,H1 2023,2023,1,3,False,True,False,,False,False,False,False,False
1522,2,3,2023,2023-03-02,Thursday,March,4,9,61,1,1,Q1 2023,H1 2023,2023,1,3,False,True,False,,False,False,False,False,False
1523,3,3,2023,2023-03-03,Friday,March,5,9,62,1,1,Q1 2023,H1 2023,2023,1,3,False,True,False,,False,False,False,False,False
1524,4,3,2023,2023-03-04,Saturday,March,6,9,63,1,1,Q1 2023,H1 2023,2023,1,3,True,False,False,,False,False,False,False,False
1525,5,3,2023,2023-03-05,Sunday,March,7,9,64,1,1,Q1 2023,H1 2023,2023,1,3,True,False,False,,False,False,False,False,False
1526,6,3,2023,2023-03-06,Monday,March,1,10,65,1,1,Q1 2023,H1 2023,2023,1,3,False,True,False,,False,False,False,False,False
1527,7,3,2023,2023-03-07,Tuesday,March,2,10,66,1,1,Q1 2023,H1 2023,2023,1,3,False,True,False,,False,False,False,False,False
1528,8,3,2023,2023-03-08,Wednesday,March,3,10,67,1,1,Q1 2023,H1 2023,2023,1,3,False,True,False,,False,False,False,False,False
1529,9,3,2023,2023-03-09,Thursday,March,4,10,68,1,1,Q1 2023,H1 2023,2023,1,3,False,True,False,,False,False,False,False,False
1530,10,3,2023,2023-03-10,Friday,March,5,10,69,1,1,Q1 2023,H1 2023,2023,1,3,False,True,False,,False,False,False,False,False
1531,11,3,2023,2023-03-11,Saturday,March,6,10,70,1,1,Q1 2023,H1 2023,2023,1,3,True,False,False,,False,False,False,False,False
1532,12,3,2023,2023-03-12,Sunday,March,7,10,71,1,1,Q1 2023,H1 2023,2023,1,3,True,False,False,,False,False,False,False,False
1533,13,3,2023,2023-03-13,Monday,March,1,11,72,1,1,Q1 2023,H1 2023,2023,1,3,False,True,False,,False,False,False,False,False
1534,14,3,2023,2023-03-14,Tuesday,March,2,11,73,1,1,Q1 2023,H1 2023,2023,1,3,False,True,False,,False,False,False,False,False
